id,title,skills1
319,Senior Executive,"['Software Infrastructure', 'C-Level Leadership', 'Engineering', 'Field Technicians', 'Executive Team']"
320,Property Manager,"['Software Infrastructure', 'Property Management Accounting', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
321,Communications Manager,"['Visual Basic', 'Digital Strategy', 'AutoCAD', 'Search Engine Optimization (SEO)', 'PHP']"
322,Adjunct Professor,"['Software Infrastructure', 'Guest Lecturing', 'Higher Education Teaching', 'Online Teaching', 'Engineering']"
323,Pilot,"['Flying', 'Helicopter Piloting', 'PHP', 'Field Technicians', 'Technical Maintenance']"
324,Senior Advisor,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Advisement', 'Construction']"
325,Underwriter,"['AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians', 'Technical Maintenance']"
326,Director of Engineering,"['Software Infrastructure', 'Engineering Management', 'Director level', 'PHP', 'Engineering']"
327,Sales Coordinator,"['Visual Basic', 'AutoCAD', 'Pet Sitting', 'Oracle Database', 'PHP']"
328,Software Consultant,"['Certified SAP Consultant', 'Field Technicians', 'Technical Maintenance', 'Enterprise Consulting', 'Software Design']"
329,Logistics Specialist,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Distribution']"
330,Freelance Writer,"['AutoCAD', 'Non-fiction Writer', 'Python (Programming Language)', 'PHP', 'WordPress']"
332,Software Architect,"['Software Architecture', 'Platform Architecture', 'Architects', 'Field Technicians', 'Technical Maintenance']"
333,Vice President Finance,"['AutoCAD', 'PHP', 'Field Technicians', 'Financial Operations', 'Technical Maintenance']"
334,Publisher,"['Digital Strategy', 'Small Press Publishing', 'Search Engine Optimization (SEO)', 'PHP', 'Field Technicians']"
335,Case Manager,"['AutoCAD', 'Medical Case Management', 'Certified Case Manager', 'Field Technicians', 'Case Management']"
336,Deputy Manager,"['Software Infrastructure', 'Duty Management', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
337,Director of Services,"['AutoCAD', 'Entertainment Management', 'InEntertainment', 'PHP', 'Field Technicians']"
338,Internal Auditor,"['Visual Basic', 'Banking', 'Field Technicians', 'Accounting', 'Technical Maintenance']"
339,Technical Specialist,"['Visual Basic', 'AutoCAD', 'Technical Support', 'PHP', 'Field Technicians']"
340,Data Analyst,"['AutoCAD', 'PHP', 'Statistical Data Analysis', 'Field Technicians', 'Technical Maintenance']"
341,Master,"['Mastery', 'Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
342,Contract Manager,"['Visual Basic', 'Highways', 'PHP', 'Field Technicians', 'Technical Maintenance']"
343,Superintendent,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Export Operations']"
344,Product Marketing Manager,"['Visual Basic', 'Digital Strategy', 'AutoCAD', 'PMM', 'E-Commerce']"
345,Graduate Student,"['AutoCAD', 'Agricultural Development', 'C++', 'Field Technicians', 'Technical Maintenance']"
346,Development Engineer,"['Software Infrastructure', 'Computer-Aided Design (CAD)', 'Engineering', 'Field Technicians', 'Architectural Development']"
347,Pastor,"['Software Infrastructure', 'Government Acquisition', 'PHP', 'Engineering', 'Field Technicians']"
348,Media Specialist,"['Digital Strategy', 'AutoCAD', 'Search Engine Optimization (SEO)', 'PHP', 'Field Technicians']"
349,Senior Scientist,"['Real-Time Polymerase Chain Reaction (qPCR)', 'Field Technicians', 'Technical Maintenance', 'Reverse Transcription Polymerase Chain Reaction (RT-PCR)', 'Software Design']"
350,Bartender,"['Software Infrastructure', 'AutoCAD', 'Shake', 'Martini', 'Responsible Service of Alcohol']"
351,Managing Consultant,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Production Administration', 'Technical Maintenance']"
352,Research And Development Specialist,"['Collaborative R&D', 'PHP', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Technical Maintenance']"
353,Interior Designer,"['PHP', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Technical Maintenance', 'Revit']"
354,English Teacher,"['AutoCAD', 'PHP', 'C++', 'Teaching English as a Foreign Language', 'Field Technicians']"
356,Deputy Director,"['Software Infrastructure', 'Director level', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
357,Senior Auditor,"['Software Infrastructure', 'External Audits', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
358,Worker,"['Software Infrastructure', 'AutoCAD', 'Manual Labor', 'Workwear', 'Engineering']"
359,Trader,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Share Trading', 'Trading Operations']"
360,Planning Specialist,"['Visual Basic', 'AutoCAD', 'Business Planning', 'PHP', 'Field Technicians']"
361,Customer Support Specialist,"['Visual Basic', 'AutoCAD', 'Banking', 'PHP', 'WordPress']"
362,Vice President Human Resources,"['AutoCAD', 'ADP Payroll', 'PHP', 'Retail', 'Field Technicians']"
364,Group Lead,"['Software Infrastructure', 'Group Management', 'Leadership Management', 'Engineering', 'Field Technicians']"
365,Account Supervisor,"['Visual Basic', 'Digital Strategy', 'AutoCAD', 'Search Engine Optimization (SEO)', 'Account Marketing']"
366,Account Representative,"['Visual Basic', 'AutoCAD', 'Online Merchandising', 'E-commerce Optimization', 'Property and Casualty Insurance']"
367,Psychologist,"['Software Infrastructure', 'Hospitality Management', 'Hotel Management', 'Engineering', 'Field Technicians']"
368,Facilities Manager,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Facility Management (FM)', 'Construction']"
369,Technical Support Engineer,"['AutoCAD', 'VMWare ESXi', 'Oracle Database', 'PHP', 'Field Technicians']"
370,Information Technology Analyst,"['Information Technology Infrastructure', 'Field Technicians', 'Technical Maintenance', 'Computer Information Systems', 'Information System Design']"
371,Senior Network Engineer,"['Visual Basic', 'Network Services', 'Python (Programming Language)', 'Network Systems', 'PHP']"
372,Retail Specialist,"['AutoCAD', 'E-Commerce', 'PHP', 'Retail', 'Field Technicians']"
374,Facilitator,"['Software Infrastructure', 'Executive Facilitation', 'Engineering', 'Field Technicians', 'Public Facilitation']"
375,Pharmacist,"['Pharmaceutics', 'Field Technicians', 'Technical Maintenance', 'Retail Pharmacy', 'Software Design']"
376,Business System Analyst,"['Visual Basic', 'AutoCAD', 'ArcGIS Products', 'Banking', 'GIS Analysis']"
377,Office Administrator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Accounting']"
378,Quality Specialist,"['Visual Basic', 'Quality Assurance Analysis', 'Quality Inspection', 'PHP', 'Field Technicians']"
379,Event Coordinator,"['Software Infrastructure', 'AutoCAD', 'Event Planning', 'PHP', 'Engineering']"
380,Merchandiser,"['AutoCAD', 'E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance']"
381,Real Estate Agent,"['Software Infrastructure', 'Real Estate License', 'PHP', 'Engineering', 'Field Technicians']"
382,Director of Technology,"['Visual Basic', 'Director level', 'Python (Programming Language)', 'Technology Management', 'E-Commerce']"
383,Product Engineer,"['PHP', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Technical Maintenance', 'LabVIEW']"
384,Corporate Manager,"['PHP', 'Field Technicians', 'Accounting', 'Technical Maintenance', 'Management Professional']"
385,Event Manager,"['Software Infrastructure', 'Excavator Operations', 'Used Equipment', 'PHP', 'Engineering']"
386,General Counsel,"['Oracle Database', 'PHP', 'Government', 'Field Technicians', 'General Legal Counsel']"
387,Social Worker,"['Supportive Services', 'Field Technicians', 'School Social Work', 'Technical Maintenance', 'Medical Social Work']"
388,Information Technology Support Specialist,"['Visual Basic', 'AutoCAD', 'Computer Networking', 'Technical Support', 'PHP']"
389,Civil Engineer,"['Infrastructure Development', 'Construction Engineering', 'PHP', 'Steel Structures', 'Computer-Aided Design (CAD)']"
391,Financial Consultant,"['Visual Basic', 'AutoCAD', 'Banking', 'PHP', 'Independent Financial Advice']"
393,Senior Marketing Manager,"['Digital Strategy', 'Search Engine Optimization (SEO)', 'E-Commerce', 'PHP', 'Field Technicians']"
394,Regional Vice President,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Construction', 'Software Design']"
396,Field Engineer,"['Visual Basic', 'Field Service Engineering', 'PHP', 'Computer-Aided Design (CAD)', 'Field Technicians']"
398,Senior Program Manager,"['PHP', 'Field Technicians', 'Strategic Project Management', 'Technical Maintenance', 'Program Delivery Management']"
400,Human Resources Coordinator,"['Visual Basic', 'AutoCAD', 'ADP Payroll', 'PHP', 'Field Technicians']"
401,Inspector,"['Software Infrastructure', 'Office Organizing', 'General Office Work', 'Engineering', 'Field Technicians']"
402,Editor in Chief,"['Digital Strategy', 'Search Engine Optimization (SEO)', 'PHP', 'WordPress', 'Field Technicians']"
403,Technical Analyst,"['Visual Basic', 'Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance']"
404,Assistant Controller,"['Visual Basic', 'AutoCAD', 'Fund Management', 'Corporate Portfolio Management', 'Field Technicians']"
405,Assistant General Manager,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Share Trading', 'Equity Trading']"
407,Service Coordinator,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
408,Research Engineer,"['Software Infrastructure', 'Research and Development (R&D)', 'Computer-Aided Design (CAD)', 'Engineering', 'Field Technicians']"
409,Accounts Payable Specialist,"['AutoCAD', 'ArcGIS Products', 'Oracle Database', 'PHP', 'Field Technicians']"
410,Marketing Communications Manager,"['Digital Strategy', 'AutoCAD', 'Search Engine Optimization (SEO)', 'PHP', 'Scholarly Research']"
412,General,"['Software Infrastructure', 'Titles', 'Engineering', 'Field Technicians', 'General Assignment']"
413,Electronic Specialist,"['AutoCAD', 'Electronic Troubleshooting', 'Field Technicians', 'Radio Frequency (RF)', 'Technical Maintenance']"
414,Student Assistant,"['AutoCAD', 'Student Welfare', 'Support Services', 'Enrollment Services', 'Computer-Aided Design (CAD)']"
415,Audit Manager,"['Audit Management', 'Field Technicians', 'Technical Maintenance', 'Certified Lead Auditor', 'Tax']"
416,Credit Analyst,"['AutoCAD', 'ArcGIS Products', 'Oracle Database', 'PHP', 'Field Technicians']"
417,Business Unit Manager,"['Medical Devices', 'Field Technicians', 'Technical Maintenance', 'Business Unit Integration', 'Multi-Unit Operations']"
418,Project Assistant,"['Software Infrastructure', 'AutoCAD', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
419,Senior Buyer,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS']"
420,Research And Development Engineer,"['Software Infrastructure', 'Computer-Aided Design (CAD)', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
421,Therapist,"['Child Therapy', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Treatment']"
422,Executive Producer,"['Digital Strategy', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Radio']"
423,Graduate Assistant,"['AutoCAD', 'Field Technicians', 'Technical Maintenance', 'Academic Advising', 'LabVIEW']"
424,System Architect,"['Software Architecture', 'Domain Architecture', 'PHP', 'Field Technicians', 'Technical Maintenance']"
425,Integration Specialist,"['Software Infrastructure', 'Voice over IP (VoIP)', 'System Integration', 'Engineering', 'Field Technicians']"
426,Production Coordinator,"['Visual Basic', 'AutoCAD', 'PHP', 'Cameras', 'Field Technicians']"
427,Quality Assurance Analyst,"['Visual Basic', 'AutoCAD', 'Quality Assurance Analysis', 'Python (Programming Language)', 'Test Assurance']"
428,Control Specialist,"['AutoCAD', 'Field Technicians', 'PLC Allen Bradley', 'Technical Maintenance', 'SCADA']"
429,Network Manager,"['PHP', 'Field Technicians', 'Marine Safety', 'Technical Maintenance', 'Maritime Safety']"
431,Project Consultant,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Enterprise Consulting', 'Consultancy Services']"
432,Inside Sales Specialist,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians']"
433,Project Management Specialist,"['PHP', 'Field Technicians', 'Strategic Project Management', 'Technical Maintenance', 'Project Work']"
434,Business Development Executive,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Oracle Database', 'E-Commerce']"
435,Actor,"['PHP', 'Field Technicians', 'Dance', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
436,Support Technician,"['Visual Basic', 'AutoCAD', 'Computer Networking', 'PHP', 'Field Technicians']"
437,Lead Engineer,"['Software Infrastructure', 'PHP', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
438,Market Manager,"['Strategic Marketing Management', 'Market Planning', 'E-Commerce', 'PHP', 'Field Technicians']"
439,System Consultant,"['Certified SAP Consultant', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Enterprise Consulting']"
441,Investigator,"['Corporate Internal Investigations', 'Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
442,Public Relations Manager,"['Digital Strategy', 'Search Engine Optimization (SEO)', 'Public Affairs', 'Sales', 'PHP']"
444,Recruitment Specialist,"['Vacancies', 'Sales', 'PHP', 'Field Technicians', 'Corporate Recruiting']"
447,Client Services Manager,"['Visual Basic', 'AutoCAD', 'Banking', 'Customer Service Management', 'PHP']"
448,Marketing Analyst,"['Visual Basic', 'Digital Strategy', 'AutoCAD', 'Search Engine Optimization (SEO)', 'Marketing Data Analysis']"
449,Support Analyst,"['AutoCAD', 'ArcGIS Products', 'Oracle Database', 'PHP', 'Field Technicians']"
450,Operations Supervisor,"['AutoCAD', 'Operations Administration', 'PHP', 'Field Technicians', 'Technical Maintenance']"
451,Director General,"['Director level', 'E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance']"
453,Graduate,"['Software Infrastructure', 'Academic Background', 'Diplomas', 'Computer-Aided Design (CAD)', 'Engineering']"
454,Laboratory Technician,"['Visual Basic', 'AutoCAD', 'Lab Testing', 'Laboratory Equipment', 'PHP']"
456,Staff Engineer,"['Software Infrastructure', 'Engineering Management', 'Engineering', 'Field Technicians', 'Engineering Leadership']"
457,Credit Manager,"['AutoCAD', 'ArcGIS Products', 'Oracle Database', 'PHP', 'Technical Maintenance']"
458,Clinical Specialist,"['AutoCAD', 'Clinical Consultation', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
459,Animator,"['Software Infrastructure', 'Animation Production', 'Computer Animation', '3D Animation', 'Engineering']"
461,Design Manager,"['Design Team Coordination', 'PHP', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Design Leadership']"
462,Purchase Specialist,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
463,Research Director,"['Software Infrastructure', 'Director level', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
464,Support Manager,"['Support Management', 'Customer Support', 'Support Services', 'PHP', 'Field Technicians']"
465,Technology Manager,"['Technology Management', 'PHP', 'Field Technicians', 'Technical Maintenance', 'IT Management Monitoring']"
466,Division Director,"['Construction Design', 'Architectural Project Management', 'PHP', 'Field Technicians', 'Accounting']"
